ID,NAME,POP 2010,LATITUDE,LONGITUDE
575,Ocean Ridge,1786,26.5270157,-80.0483747
576,Port Mansfield,226,26.5547883,-97.4249807
577,Falcon Heights,53,26.5589442,-99.1230884
578,Linn,801,26.560063,-98.121952
579,Falcon Village,47,26.5614439,-99.1344774
580,Cape Coral,154305,26.5628537,-81.9495331
581,Hypoluxo,2588,26.5664588,-80.0533748
582,Manalapan,406,26.5692364,-80.0447635
583,El Sauz,-999,26.573947,-98.8716953
584,Gateway,8401,26.5775747,-81.750361
585,Lantana,10423,26.5867358,-80.0519859
586,South Palm Beach,1171,26.588958,-80.0386522
587,Atlantis,2005,26.5909025,-80.1008762
588,Lehigh Acres,86784,26.6046008,-81.65278506
589,Okeelanta,-999,26.6097914,-80.7114479
590,Pine Island Center,1854,26.6136856,-82.1181479
591,Lake Worth,34910,26.6159015,-80.056986
592,Greenacres,37573,26.6274784,-80.1373113
593,Matlacha,677,26.6297958,-82.0709245
594,Palm Springs,18928,26.6359009,-80.0961538
595,Falcon,-999,26.6381079,-99.0955885
596,New Falcon,191,26.6386634,-99.0955885
597,Fort Myers,62298,26.640628,-81.8723084
598,Montura,3283,26.64283,-81.0937395
599,Lake Clarke Shores,3376,26.6453449,-80.0758754
600,Wellington,56508,26.6586779,-80.2414357
601,Pineland,407,26.6606283,-82.1534262
602,South Bay,4876,26.6639559,-80.7161701
603,North Fort Myers,39407,26.6672935,-81.8800862
604,Santa Anna,13,26.6681128,-98.5644646
605,Glen Ridge,219,26.6695108,-80.0742086
606,Tice,4470,26.674793,-81.8150845
607,Buckingham,4036,26.6750704,-81.7320269
608,Cloud Lake,135,26.6761772,-80.0739309
609,Delmita,216,26.6800573,-98.412515
610,Loxahatchee Groves,3180,26.6836769,-80.27977
611,Belle Glade,17467,26.6845104,-80.6675577
612,La Reforma,-999,26.6856128,-98.3744581
613,Rudolph,-999,26.6856174,-97.7688836
614,Haverhill,1873,26.6911767,-80.1200433
615,Lake Harbor,45,26.693122,-80.8145058
616,Westgate,7975,26.6994068,-80.098805
617,Palm Beach,8348,26.7056206,-80.0364297
618,Bokeelia,1780,26.7056266,-82.1589815
619,Royal Palm Beach,34140,26.7083984,-80.2306019
620,Fort Myers Shores,5487,26.7092357,-81.7459159
621,Lope_o,174,26.7114378,-99.1100336
622,West Palm Beach,99919,26.7153425,-80.0533746
623,Bayshore,-999,26.7153469,-81.8234178
624,Alva,2596,26.7156236,-81.6100797
625,San Isidro,240,26.7167226,-98.453905
626,Viboras,-999,26.7172758,-98.8272495
627,Pioneer,697,26.7258532,-81.2189634
628,Harlem,2658,26.7375652,-80.950898
629,Denaud,-999,26.7422887,-81.5100775
630,Boca Grande,-999,26.7489586,-82.262039
631,Clewiston,7155,26.7542312,-80.9336753
632,Port LaBelle,3530,26.7564546,-81.4050752
633,Santa Elena,-999,26.7600544,-98.4864057
634,Mangonia Park,1888,26.760341,-80.0736529
635,LaBelle,4640,26.7617322,-81.4384092
636,Goodno,-999,26.768676,-81.3117397
637,Riviera Beach,32488,26.7753405,-80.0580969
638,Palm Beach Shores,1142,26.7781183,-80.0355962
639,Norias,-999,26.7900588,-97.776106
640,The Acreage,38704,26.794042,-80.267487
641,Lake Park,8155,26.8003398,-80.0664305
642,North Palm Beach,12015,26.8175615,-80.0819864
643,Pahokee,5649,26.8200607,-80.6653351
644,Palm Beach Gardens,48452,26.8233946,-80.1386547
645,Placida,-999,26.8322884,-82.2648163
646,Moore Haven,1680,26.8331174,-81.0931234
647,Siesta Shores,1382,26.8580961,-99.2536473
648,Canal Point,367,26.8592258,-80.6336676
649,South Punta Gorda Heights,-999,26.8656193,-81.9909211
650,Falcon Mesa,405,26.8728172,-99.2894813
651,Falcon Lake,1036,26.8728176,-99.255314
652,Juno Beach,3176,26.8797819,-80.0533743
653,Guerra,6,26.8831028,-98.8936402
654,Rotonda,8759,26.8836752,-82.2900944
655,Rachal,-999,26.890053,-98.1352829
656,Agua Nueva,-999,26.9017168,-98.6002976
657,Zapata,5089,26.9072605,-99.2714255
658,Grove City,1804,26.9142295,-82.3270394
659,Armstrong,-999,26.9244994,-97.7913842
660,Punta Gorda,16641,26.9297836,-82.0453664
661,Jupiter,55156,26.9342246,-80.0942087
662,Encino,143,26.9361628,-98.1352829
663,Palmdale,-999,26.9453358,-81.3161838
664,Solana,742,26.9470051,-82.0259214
665,Jupiter Inlet Colony,400,26.9480985,-80.075489
666,Las Palmas,67,26.9525364,-99.2750368
667,Charlotte Harbor,3714,26.9583937,-82.0670333
668,Cleveland,2990,26.9617265,-81.983976
669,Englewood,14863,26.9620053,-82.3525952
670,Tequesta,5629,26.9681123,-80.1286542
671,Port Charlotte,54392,26.9761707,-82.0906448
672,Port Mayaca,-999,26.9864436,-80.6061667
673,Harbour Heights,2987,26.9908921,-82.0023095
674,Bustamante,-999,27.0008718,-99.1119785
675,Ramireno,35,27.0069778,-99.3847614
676,Murdock,-999,27.0128361,-82.1462014
677,Indiantown,6083,27.0272756,-80.4856083
678,Jupiter Island,817,27.0314437,-80.1014312
679,San Ygnacio,667,27.0425317,-99.4400404
680,North Port,57357,27.044224,-82.2359254
681,South Venice,13949,27.0531128,-82.4242628
682,Hobe Sound,11521,27.059498,-80.1364323
683,Warm Mineral Springs,5061,27.0597789,-82.2600925
684,Escobas,-999,27.0625388,-99.0236427
685,Venus,-999,27.0672755,-81.3567397
686,Venice Gardens,7104,27.0731119,-82.4075957
687,Randado,-999,27.0805974,-98.8783608
688,Gomez,-999,27.0847748,-80.143377
689,Fort Ogden,-999,27.0872769,-81.9523079
690,Venice,20748,27.0997775,-82.4542633
691,Hull,-999,27.1192201,-81.9423076
692,Nokomis,3167,27.1192213,-82.4442629
693,Buckhead Ridge,1450,27.1303277,-80.8936735
694,Laurel,8171,27.1303319,-82.453152
695,Port Salerno,10091,27.1442168,-80.2006014
696,Nocatee,4524,27.1603293,-81.8823061
697,Palm City,23120,27.1678268,-80.2661591
698,Port Sewall,-999,27.1861598,-80.1894901
699,Osprey,6100,27.1961627,-82.4903748
700,Stuart,15593,27.197548,-80.2528257
701,Sewall's Point,1996,27.1994926,-80.2022684
702,Arcadia,7637,27.2158826,-81.8584164
703,Flowella,118,27.2164329,-98.0644475
704,North River Shores,3079,27.2175472,-80.2697706
705,Rio,965,27.2194917,-80.2392142
706,Airport Road Addition,93,27.2200435,-98.0994483
707,Sarita,238,27.2217116,-97.7891623
708,Vamo,4727,27.2219951,-82.4978748
709,Brighton,-999,27.2258799,-81.0950668
710,Falfurrias,4981,27.2269872,-98.1441714
711,Ocean Breeze Park,355,27.2358802,-80.2206026
712,Placid Lakes,-999,27.2414357,-81.4070179
713,Okeechobee,5621,27.2439349,-80.8297828
714,Cypress Quarters,1215,27.2519902,-80.8139491
715,Jensen Beach,11707,27.2544906,-80.2297697
716,Lake Placid,2223,27.2930999,-81.3628502
717,Port Saint Lucie,164603,27.2939333,-80.3503283
718,Riviera,689,27.2986535,-97.8149965
719,Walton,-999,27.3000443,-80.2561594
720,Hebbronville,4558,27.3067057,-98.6783517
721,Hutchinson Island South,5201,27.3264788,-80.2111923
722,Fruitville,13224,27.3297684,-82.4575956
723,Sarasota,51917,27.3364347,-82.5306527
724,Ankona,-999,27.3405984,-80.2750488
725,Ramirez,-999,27.345594,-98.4097329
726,Myakka City,-999,27.3497671,-82.161478
727,Gardner,463,27.3517105,-81.7998042
728,El Cenizo,3273,27.3522445,-99.492542
729,Premont,2653,27.3605947,-98.1236151
730,Fort Basinger,-999,27.362264,-81.0570102
731,Rio Bravo,4794,27.3641887,-99.4800415
732,Limestone,132,27.3655991,-81.8989729
733,Parmalee,-999,27.3711553,-82.2181456
734,White City,3719,27.3739304,-80.3339391
735,Cornwell,-999,27.3786521,-81.0967332
736,Verna,-999,27.3872659,-82.2681466
737,Concepcion,62,27.3936482,-98.3552871
738,La Presa,319,27.4000212,-99.4372623
739,Basinger,-999,27.4003186,-81.0164538
740,Tallevast,-999,27.4017098,-82.5428749
741,Plains,-999,27.4094836,-81.1842349
742,Whitfield,2882,27.4117092,-82.5659308
743,Longboat Key,6888,27.4125417,-82.6589881
744,Ricardo,1048,27.4214275,-97.8511088
745,Bayshore Gardens,16323,27.4253195,-82.5903757
746,Bruni,379,27.4261436,-98.8408552
747,Mirando City,375,27.4397497,-99.001137
748,De Soto City,-999,27.4425383,-81.405073
749,Lorida,-999,27.4433705,-81.2536807
750,Realitos,184,27.4447576,-98.5283471
751,Fort Pierce,41590,27.4467056,-80.3256056
752,Aguilares,21,27.4486359,-99.0872507
753,Rios,-999,27.4517023,-98.2650068
754,Oilton,353,27.4658609,-98.9741916
755,Bradenton Beach,1171,27.4669836,-82.7039886
756,Cortez,4241,27.4692058,-82.6862105
757,Samoset,3854,27.4694849,-82.5414856
758,Ella,-999,27.473647,-98.1058367
759,Ona,314,27.4819836,-81.9189734
760,Pueblo Nuevo,521,27.488813,-99.309871
761,Saint Lucie,590,27.4894819,-80.3397727
762,Zolfo Springs,1827,27.4933718,-81.7959155
763,Holmes Beach,3836,27.4953156,-82.7109329
764,Sebring,10491,27.495592,-81.440907
765,Bradenton,49546,27.4989278,-82.5748194
766,Laredo,236091,27.506407,-99.5075421
767,Kingsville,26213,27.5158689,-97.856109
768,Indrio,-999,27.5205919,-80.3528285
769,Palmetto,12606,27.5214269,-82.5723193
770,Ellenton,4275,27.521705,-82.5275963
771,Fort Drum,-999,27.5267045,-80.8067268
772,Anna Maria,1503,27.5311474,-82.7334334
773,Memphis,7848,27.5358708,-82.561208
774,Viking,-999,27.5417023,-80.3619953
775,Lakewood Park,11323,27.5430911,-80.4022741
776,Wauchula,5001,27.5472589,-81.8114715
777,Lemon Grove,657,27.5583693,-81.6781351
778,Rubonia,-999,27.5789245,-82.5525967
779,Bishop,3134,27.5861441,-97.7991636
780,Chapman Ranch,-999,27.5864241,-97.4533261
781,Oslo,-999,27.5867008,-80.380329
782,Parrish,-999,27.5875357,-82.4250941
783,Duette,-999,27.5903135,-82.122866
784,Palito Blanco,-999,27.5916983,-98.1891718
785,Fort Green Springs,231,27.5917022,-81.9392515
786,Avon Park,8836,27.5958672,-81.5061862
787,Benavides,1362,27.5989194,-98.4080661
788,Fort Green,101,27.6125348,-81.9434182
789,Piney Point,-999,27.6342,-82.5403742
790,Bowling Green,2930,27.6383673,-81.8239717
791,Vero Beach,15220,27.6386434,-80.3972736
792,Ben Bolt,-999,27.6475301,-98.0813917
793,Bereah,-999,27.6611435,-81.6256338
794,Petronila,113,27.671975,-97.6358282
795,Driscoll,739,27.6744741,-97.7486072
796,Gifford,9590,27.6753089,-80.4092181
797,Sun City,-999,27.678365,-82.4787062
798,Tierra Verde,3721,27.6919746,-82.7234337
799,Yeehaw Junction,240,27.7003087,-80.9042284
800,Wimauma,6373,27.7125308,-82.2989803
801,Indian River Shores,3901,27.7166964,-80.3842173
802,Sun City Center,19258,27.718086,-82.351759
803,Winter Beach,2067,27.7191964,-80.4206071
804,Ruskin,17208,27.7208633,-82.4331496
805,Saint Pete Beach,9346,27.7253065,-82.741212
806,West Frostproof,-999,27.733641,-81.5831327
807,Frostproof,2992,27.7458626,-81.5306313
808,Gulfport,12029,27.7483613,-82.7034334
809,Wabasso,609,27.7483622,-80.436163
810,Alice,19104,27.7522487,-98.0697249
811,Fort Meade,5626,27.7522526,-81.8017491
812,Brewster,3,27.7528082,-81.9795299
813,South Pasadena,4964,27.7550276,-82.7376009
814,Botines,117,27.7564004,-99.4378156
815,Balm,1457,27.7594736,-82.2612017
816,San Diego,4488,27.7639145,-98.2388953
817,Wabasso Beach,1853,27.7647502,-80.3989397
818,Fellsmere,5197,27.767806,-80.6014442
819,Treasure Island,6705,27.7691937,-82.7689906
820,Saint Petersburg,244769,27.7708606,-82.6792661
821,Orchid,415,27.7728055,-80.4169956
822,Apollo Beach,14055,27.7730836,-82.4075935
823,Agua Dulce,812,27.781692,-97.9086105
824,Violet,-999,27.7836373,-97.5952723
825,Rosita,-999,27.7864122,-98.4305665
826,Pembroke,-999,27.7864182,-81.8050823
827,Windsor,256,27.786757,-80.4139846
828,San Pedro,-999,27.7886365,-97.6783289
829,Robstown,11487,27.7903032,-97.6688843
830,Bradley Junction,686,27.7953069,-81.9803629
831,Madeira Beach,4263,27.7980814,-82.7973247
832,Corpus Christi,305215,27.8005828,-97.396381
833,Banquete,726,27.8061352,-97.7961085
834,Redington Beach,1427,27.8086364,-82.811214
835,Bay Pines,2931,27.8141921,-82.7781574
836,Kenneth City,4980,27.8155812,-82.7201004
837,North Redington Beach,1417,27.8161361,-82.8206587
838,Sebastian,21929,27.816415,-80.4706078
839,Homeland,366,27.8178061,-81.8245267
840,Lealman,19879,27.8211366,-82.6792661
841,Hillcrest Heights,254,27.8211378,-81.530631
842,Redington Shores,2121,27.8261357,-82.8289923
843,Ingleside On-the-Bay,-999,27.8294717,-97.2233236
844,Ingleside on the Bay,615,27.8302465,-97.2211919
845,Babson Park,1356,27.8319708,-81.5222975
846,Port Aransas,3480,27.8339158,-97.0610994
847,Roseland,1472,27.8358587,-80.4931083
848,Seminole,17233,27.8397466,-82.7912134
849,Viola,-999,27.8422462,-97.5236049
850,Pinellas Park,49079,27.8428025,-82.6995444
851,Gibsonton,14234,27.8536365,-82.3825931
852,Indian Shores,1420,27.862801,-82.8484373
853,Highland Park,230,27.8650254,-81.5617427
854,Riverview,71050,27.8661364,-82.3264809
855,Keysville,-999,27.8691931,-82.0956424
856,Alturas,4185,27.871693,-81.7150798
857,Indian Rocks Beach,4113,27.8753005,-82.8512152
858,Kenansville,-999,27.8764138,-80.9878408
859,Portland,15099,27.8772463,-97.3238805
860,Ingleside,9387,27.8778026,-97.211657
861,Alfred,91,27.8805767,-97.9847231
862,Micco,9052,27.8805791,-80.5003306
863,Freer,2818,27.8827965,-98.6177929
864,Doyle,254,27.8875234,-97.3444364
865,West Lake Wales,-999,27.890303,-81.646467
866,Bloomingdale,22711,27.893636,-82.2403682
867,South La Paloma,345,27.8946157,-97.9685259
868,Alcoma,-999,27.8950239,-81.4822964
869,Mulberry,3817,27.8953038,-81.9734172
870,Bartow,17298,27.8964147,-81.8431374
871,Baskin,-999,27.8969669,-82.7951024
872,Lake Wales,14225,27.9014133,-81.5859099
873,Los Huisaches,17,27.9070284,-99.475803
874,Fuller Heights,8758,27.9091923,-81.9981396
875,Harbor Bluffs,2860,27.9094662,-82.8276034
876,Largo,77648,27.9094665,-82.7873244
877,Aransas Pass,8204,27.9094677,-97.1499898
878,Belleair Shore,109,27.9157534,-82.84556485
879,Highpoint,5195,27.9169666,-82.7128781
880,Belleair Bluffs,2031,27.9214103,-82.8170475
881,Gregory,1907,27.9222444,-97.2899915
882,Belleair Beach,1560,27.9230767,-82.8431594
883,Grant,-999,27.9289105,-80.5264419
884,Sandy Hollow-Escondidas,296,27.9299727,-97.7924503
885,Belleair,3869,27.9358543,-82.8062139
886,Brandon,103483,27.937801,-82.2859247
887,Grant-Valkaria,3850,27.939804,-80.571043
888,Tampa,335709,27.9475216,-82.4584279
889,Odem,2389,27.9505741,-97.5822172
890,Wahneta,5091,27.9528015,-81.7270239
891,San Patricio,395,27.9544619,-97.7719419
892,Orange Grove,1318,27.9566843,-97.9369447
893,Valkaria,-999,27.9636313,-80.5436643
894,Estes,-999,27.9639094,-97.1002675
895,Highland City,10834,27.9653015,-81.8778596
896,Clearwater,107685,27.9658533,-82.8001026
897,Medulla,8892,27.9678016,-81.9734164
898,Orient Park,-999,27.9725214,-82.3728708
899,Taft Southwest,1460,27.972997,-97.4056664
900,Edroy,331,27.973628,-97.6761074
901,Eagle Lake,2255,27.9783565,-81.7564688
902,Taft,3048,27.9789074,-97.3986041
903,Waverly,767,27.9789109,-81.6139657
904,Mango,11313,27.9797439,-82.3064808
905,Seffner,7579,27.9836329,-82.2756468
906,Safety Harbor,16884,27.9908529,-82.6931553
907,Dover,3702,27.9941885,-82.2195344
908,Malabar,2757,28.0036298,-80.5656089
909,Eaton Park,-999,28.0086334,-81.9075818
910,Seven Sisters,-999,28.0105691,-98.53918
911,Plant City,34721,28.0186323,-82.1128641
912,Dunedin,35321,28.0197404,-82.7717684
913,Rockport,8766,28.0205733,-97.0544341
914,Winter Haven,33874,28.0222435,-81.7328568
915,Sandia,379,28.0225146,-97.8794439
916,Dundee,3717,28.0225206,-81.6192432
917,Winston,-999,28.0316879,-82.0148055
918,Oldsmar,13591,28.0341847,-82.6650992
919,Palm Bay,103190,28.0344621,-80.5886646
920,Temple Terrace,24541,28.0352964,-82.3892596
921,Sinton,5665,28.0366818,-97.5091611
922,Inwood,6403,28.0369654,-81.7650794
923,Lakeland,97422,28.0394654,-81.9498042
924,Encinal,559,28.041117,-99.3544787
925,Lake Hamilton,1231,28.0444644,-81.6278544
926,Curlew,-999,28.0530728,-82.7428788
927,Pernitas Point,-999,28.0600129,-97.9047221
928,Fulton,1358,28.0614047,-97.0411008
929,Thonotosassa,13014,28.0614065,-82.3023128
930,Auburndale,13507,28.0652975,-81.7886906
931,Melbourne Beach,3101,28.0683496,-80.5603303
932,West Melbourne,18355,28.0716832,-80.6533878
933,June Park,4094,28.0722388,-80.6800551
934,Knights,-999,28.0764068,-82.137586
935,Palm Harbor,57439,28.0780718,-82.7637127
936,Citrus Park,24252,28.0783497,-82.5698192
937,Lake City,509,28.0794565,-97.8858331
938,Melbourne,76068,28.0836269,-80.6081089
939,Melbourne Village,662,28.0852939,-80.6664436
940,Indialantic,2720,28.0894599,-80.5656079
941,Crystal Beach,-999,28.0914044,-82.7798243
942,Deer Park,-999,28.0914059,-80.8978379
943,Lake Alfred,5015,28.091963,-81.7234114
944,Bayside,325,28.0939035,-97.2147137
945,Mathis,4942,28.0944558,-97.8280543
946,Saint Paul,584,28.0994567,-97.5558283
947,Lakeside,312,28.10454,-97.86117
948,Haines City,20535,28.1141841,-81.6178536
949,Gibsonia,-999,28.1147396,-81.9736927
950,Kathleen,6332,28.1208502,-82.023138
951,Eau Gallie,-999,28.1291809,-80.6303312
952,Holopaw,-999,28.1358492,-81.0761754
953,Lamar,636,28.1394565,-97.0055455
954,Poinciana,53193,28.1402939,-81.4584058
955,Tarpon Springs,23484,28.1461248,-82.756768
956,Indian Harbour Beach,8225,28.1489021,-80.5883855
957,Lutz,19344,28.1511243,-82.4614831
958,Providence,-999,28.1539044,-81.9734145
959,Davenport,2888,28.1614046,-81.6017417
960,Cranell,-999,28.1680661,-97.3927711
961,Holiday Beach,514,28.1688995,-97.0102679
962,Tynan,278,28.1694525,-97.7574976
963,Papalote,-999,28.1725089,-97.60194
964,Satellite Beach,10109,28.1761233,-80.5900519
965,Crystal Springs,1327,28.1814008,-82.1575843
966,Polk City,1562,28.1825147,-81.8239676
967,Palm Shores,900,28.1844568,-80.6528312
968,Holiday,22403,28.18779,-82.7395454
969,Odessa,7267,28.1939007,-82.5917642
970,Elfers,13986,28.2166778,-82.7223228
971,Land O' Lakes,31996,28.2188992,-82.4575938
972,Dinero,-999,28.2263943,-97.9616684
973,Zephyrhills,13288,28.2336196,-82.1811947
974,Pineda,-999,28.2372327,-80.6783869
975,Woodsboro,1512,28.2383414,-97.319993
976,Wesley Chapel,44092,28.2397301,-82.3278658
977,Loughman,2680,28.2419575,-81.5667404
978,Drexel,-999,28.2427871,-82.459816
979,New Port Richey,14911,28.2441768,-82.7192671
980,Saint Cloud,35183,28.2489016,-81.2811801
981,Skidmore,925,28.2541716,-97.6855522
982,Campbell,2479,28.2589014,-81.4564608
983,Intercession City,-999,28.2625124,-81.5078505
984,Lumberton,-999,28.2661188,-82.1364716
985,Port Richey,2671,28.2716755,-82.7195451
986,Artesia Wells,-999,28.279997,-99.2844773
987,Pasadena Hills,7570,28.2879115,-82.2376489
988,Kissimmee,59682,28.2919557,-81.407571
989,Jasmine Estates,18989,28.2930632,-82.6901003
990,Narcoossee,-999,28.2983441,-81.2389569
991,Connerton,2116,28.302415,-82.4624465
992,Refugio,2890,28.3052838,-97.2752704
993,Cocoa Beach,11231,28.3200067,-80.6075513
994,Pasco,-999,28.3247263,-82.3370334
995,Celebration,7427,28.3252878,-81.5331286
996,Eva,-999,28.3263975,-81.8334111
997,Bayonet Point,23467,28.3266726,-82.6834337
998,George West,2445,28.3325002,-98.1175054
999,San Antonio,1138,28.3361142,-82.2745308
1000,Saint Leo,1340,28.3372251,-82.2584191
1001,Catarina,118,28.3455475,-99.6133788
1002,Rockledge,24926,28.3508396,-80.7253317
1003,Merritt Island,34743,28.35101674,-80.69387119
1004,Hudson,12158,28.3644485,-82.6934343
1005,Dade City,6437,28.3647248,-82.1959178
1006,Lake Mary Jane,1575,28.3690327,-81.160052
1007,Cocoa,17140,28.3861159,-80.7419984
1008,Bay Lake,47,28.3886186,-81.5659069
1009,Austwell,147,28.3902814,-96.842208
1010,Lake Hart,542,28.3927849,-81.2406232
1011,Lake Buena Vista,10,28.3936186,-81.5386842
1012,Beeville,12863,28.4008319,-97.7483312
1013,Cape Canaveral,9912,28.4058366,-80.6047732
1014,Blanton,-999,28.4116667,-82.2464752
1015,Seadrift,1364,28.4152807,-96.7135933
1016,Taft,2205,28.4297282,-81.36507
1017,Aripeka,308,28.4322226,-82.6642675
1018,Sharpes,3411,28.4322252,-80.7600541
1019,Vidaurri,-999,28.4366689,-97.1369354
1020,Cotulla,3603,28.436934,-99.2350322
1021,Masaryktown,1040,28.4416658,-82.4570395
1022,Asherton,1084,28.4419323,-99.7603293
1023,Port O'Connor,1253,28.4483353,-96.4058072
1024,Doctor Phillips,10981,28.4494501,-81.4922946
1025,Tivoli,479,28.4552796,-96.8880422
1026,Tangelo Park,2231,28.4558386,-81.4459048
1027,Sky Lake,6153,28.4572272,-81.3914593
1028,Belle Isle,5988,28.4583383,-81.3592364
1029,Three Rivers,1848,28.4602717,-98.1825071
1030,Frontenac,-999,28.4616685,-80.7633872
1031,Tilden,261,28.4619375,-98.549184
1032,Trilby,419,28.4624986,-82.1948076
1033,Fowlerton,55,28.4655476,-98.8108573
1034,Los Angeles,-999,28.4658239,-99.0000278
1035,Lacoochee,1714,28.4658322,-82.1720291
1036,Hernando Beach,2299,28.469443,-82.6592677
1037,Pine Castle,10805,28.4719489,-81.3678477
1038,Spring Hill,98621,28.476885,-82.525461
1039,Port Saint John,12267,28.4769458,-80.7886657
1040,Bay Lake,-999,28.4775015,-81.9059115
1041,Garden Grove,674,28.480275,-82.4350945
1042,Calliham,-999,28.4805479,-98.3502895
1043,Long Mott,-999,28.4825007,-96.7605384
1044,Edgewood,2503,28.486115,-81.3722922
1045,Wedgefield,6705,28.4877802,-81.0772851
1046,Powell,-999,28.4924966,-82.4284276
1047,Spring Lake,458,28.4936077,-82.3028673
1048,Windermere,2462,28.4955593,-81.5347952
1049,Berkeley,-999,28.5027742,-82.5887106
1050,Conway,13467,28.5027809,-81.3306246
1051,Bellwood,-999,28.5050001,-80.7844986
1052,Ridge Manor,4513,28.5074971,-82.1703628
1053,El Indio,190,28.5119284,-100.3111817
1054,Indianola,-999,28.5119449,-96.487475
1055,Weeki Wachee,12,28.5155513,-82.5728769
1056,Gardendale,-999,28.5169303,-99.2161435
1057,Carrizo Springs,5368,28.5219292,-99.8606107
1058,Gotha,1915,28.5277804,-81.5231283
1059,Normanna,113,28.5297152,-97.782221
1060,Berclair,-999,28.5308282,-97.5911064
1061,Christmas,1146,28.5363893,-81.0175609
